"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045444","GO:0045444","fat cell differentiation",233,-0.550592110434922,-2.10043348343291,1e-10,1.02650800480694e-08,7.24806754200587e-09,2361,"tags=33%, list=14%, signal=29%","23411/65989/406/28951/583/8313/182/153/7538/115825/2852/1052/84498/4041/4088/7021/4329/3625/2662/28971/650/3356/2487/2308/1389/678/25999/3164/6648/1050/10124/4882/84230/25937/3764/5919/257194/27241/154/688/2869/10413/23414/10974/79068/8864/3914/6517/56301/6591/5997/1959/10891/3569/23236/60485/3400/6934/1149/10979/221395/9314/84935/64641/83643/5743/55885/79689/862/2255/7704/3952/11197/5468/4023/6422/9370/2167"
"GO:0019216","GO:0019216","regulation of lipid metabolic process",314,-0.532604943931109,-2.08259512001763,1e-10,1.02650800480694e-08,7.24806754200587e-09,1818,"tags=31%, list=11%, signal=28%","23417/66036/79755/23411/22863/23038/8898/157506/27198/5336/152559/2852/2329/552/9023/132671/114898/2053/7291/338328/57406/6342/9563/9975/650/3356/27122/5465/185/37/1389/5581/142891/5919/23175/5562/3357/133/654/8660/55294/338/150/718/13/6777/3667/6776/57104/2822/7067/338442/1601/9444/3973/51085/653/5629/2494/2330/3491/6591/3248/8850/6622/1906/10891/2908/33/2246/1149/8622/221395/51129/5105/8611/345275/26137/5140/2770/84649/7069/83643/5743/115330/8644/225/1958/10580/857/32/3815/3952/347/5468/63924/5166/9370"
"GO:0003012","GO:0003012","muscle system process",445,-0.500537157117847,-2.02176201813763,1e-10,1.02650800480694e-08,7.24806754200587e-09,2299,"tags=27%, list=13%, signal=24%","6769/583/1938/5530/60675/147/6263/775/23327/10316/6444/4089/1674/27086/493/114907/1837/2852/1131/7423/93649/800/5152/4088/1813/23171/11280/761/6641/55800/3759/5733/444/3356/5465/2308/6329/54206/1824/5350/4000/408/7169/5159/1908/3764/5578/10087/30820/3572/817/3357/154/274/10398/6330/9475/150/4653/6335/3736/29767/148/6328/6332/5608/2982/7140/4883/59/8837/4638/9472/1193/143872/8082/28999/3554/8470/3753/5587/5997/4211/1906/4887/2946/7273/283383/1160/477/7402/6326/6869/342667/9314/845/80763/781/10060/25802/2770/7111/30819/1264/287/2934/23336/7373/1910/5021/4629/5348/221476/857/32/3479/3815/3952/5468/1756/1410"
"GO:0045786","GO:0045786","negative regulation of cell cycle",356,0.478228559735249,1.98515685610579,1e-10,1.02650800480694e-08,7.24806754200587e-09,2003,"tags=28%, list=12%, signal=25%","51514/3624/983/991/1063/57405/83990/5347/990/699/57082/4582/83540/2146/2625/79733/1111/221150/9319/9368/10403/11130/891/7272/90381/641/79968/9735/8318/5885/1020/25896/4751/55143/9184/10040/5888/83666/55055/9212/220134/29980/10859/348654/1017/8914/5591/675/79035/5933/2177/332/4591/27085/672/8870/1029/1457/899/595/146956/151636/4085/3014/144455/83695/9700/54908/9555/26271/4683/51360/9675/79184/55159/11200/58493/580/9088/147841/63967/6878/6839/10432/29086/23560/5017/56241/51143/80279/51451/11073/22809/8260/4998/23476/3225/10459"
"GO:1901987","GO:1901987","regulation of cell cycle phase transition",417,0.467032425841046,1.94114983299549,1e-10,1.02650800480694e-08,7.24806754200587e-09,2549,"tags=32%, list=15%, signal=28%","51514/54443/3624/983/9134/991/1063/57405/83990/9787/5347/990/6790/6241/699/57082/4582/83540/2146/1111/221150/6491/9319/10403/11130/891/7272/1062/90381/641/79968/9928/9735/8318/5885/1020/25896/81610/55143/9184/5888/83666/55055/10537/79915/9212/220134/29980/348654/8317/1017/8914/5591/675/79035/5933/2177/332/898/27085/672/5889/8870/163786/5721/1029/1457/595/146956/151636/4085/3014/144455/83695/9700/54908/9555/6597/50484/6240/5127/79447/26271/86/5720/4683/51360/55920/9675/56892/79184/55159/11200/11065/4193/58493/580/9088/147841/63967/7027/51529/1019/3306/10197/2068/29086/23560/5017/56241/51143/80279/51451/11073/22809/994/4998/23476/10459/22976/92421/27339/84967/6598/51339/207/1027/83903/1869/1981/7040/10926/286053/4436/5777"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition",415,0.461748216923177,1.92401778185688,1e-10,1.02650800480694e-08,7.24806754200587e-09,1959,"tags=28%, list=11%, signal=25%","1164/51514/54443/3624/983/9134/991/9133/1063/57405/9787/5347/990/6790/6241/699/57082/4582/9833/83540/1033/2305/2146/890/1111/221150/6491/9319/10403/11130/891/7272/1062/90381/641/9928/9735/5885/4602/128239/55143/9184/55055/10537/79915/9212/220134/29980/348654/8317/1017/5591/2935/79035/5933/332/1104/898/27085/7319/672/51400/5889/8870/163786/5721/1029/899/805/595/10460/84930/4085/1871/144455/9700/54908/6597/50484/6240/6873/26271/86/5720/4683/51360/5426/55920/8453/11040/79184/55159/11200/11065/4193/58493/580/9088/147841/63967/7027/51529/1019/3306/10197/2068/29086/23560/51143/80279/51451/11073/997/994/4998/23476"
"GO:0043410","GO:0043410","positive regulation of MAPK cascade",438,-0.473761701832441,-1.91324196130403,1e-10,1.02650800480694e-08,7.24806754200587e-09,2202,"tags=28%, list=13%, signal=25%","9043/147/3340/6259/5336/153/4216/5908/4853/8600/663/2321/153090/2852/57007/10268/3570/1687/152007/2263/7423/51562/23566/1813/2324/2621/3487/7098/10174/150771/56940/650/3356/146433/5581/652/1824/2043/114897/4217/408/5159/1908/55024/6283/9867/3690/5578/3357/5322/154/1116/55294/28232/50937/9475/150/60401/4653/8829/7099/168667/56034/9693/3791/148/3084/4208/8324/1950/10178/5608/3725/5175/9378/59/8837/4889/64762/2260/10371/153769/57161/1906/4916/3082/284/3569/152831/9365/23236/152110/1902/6376/4281/2246/8622/5320/10979/2252/23328/7010/3489/285016/222166/9590/4921/80310/3481/2255/1956/6366/858/10253/3479/2690/4915/3815/3952/2247/948"
"GO:0007346","GO:0007346","regulation of mitotic cell cycle",474,0.420938258111578,1.76956036602156,1.00130840982631e-10,1.02650800480694e-08,7.24806754200587e-09,2562,"tags=30%, list=15%, signal=26%","1164/51514/54443/3624/983/51203/4288/9134/991/1063/57405/9787/5347/990/6790/6241/699/57082/4582/83540/2305/2146/1111/221150/6491/9319/9368/10403/11130/891/7272/1062/3169/90381/641/9928/9735/5885/4751/55143/9184/10040/55055/10537/79915/9212/220134/29980/348654/8317/1017/5591/675/79035/5933/2177/9585/332/1104/898/27085/672/5889/8870/163786/157313/5721/1029/23170/595/6990/146956/84930/4085/144455/9700/54908/55726/6597/50484/429/6240/10269/26271/86/5720/4683/51360/55920/23636/8078/11040/26574/79866/79184/55159/11200/11065/4193/58493/580/9088/147841/63967/7027/51529/1019/3306/10197/26073/2068/29086/23560/5017/51143/80279/51451/11073/994/4998/23476/6461/10459/55512/92421/1613/84967/6598/51339/207/1027/83903/1869/1981/10419/7040/3280/286053/10201/4436/5777/5300"
"GO:0006936","GO:0006936","muscle contraction",351,-0.495246179682145,-1.95999408057865,1.03006285625474e-10,1.03867485718409e-08,7.3339764364229e-09,2299,"tags=26%, list=13%, signal=23%","6769/583/1938/60675/147/6263/775/23327/10316/6444/1674/493/1837/2852/1131/7423/93649/800/1813/23171/11280/761/6641/55800/3759/5733/444/3356/6329/1824/5350/7169/1908/3764/10087/30820/817/3357/154/274/10398/6330/9475/150/6335/3736/29767/148/6328/6332/5608/2982/7140/59/4638/1193/143872/8082/3753/5587/5997/1906/4887/2946/7273/283383/1160/477/7402/6326/6869/342667/845/80763/781/10060/25802/7111/30819/1264/287/2934/23336/1910/5021/4629/5348/857/3815/1756/1410"
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",317,0.471656076148391,1.9402966416419,1.13592073746582e-10,1.1269432993794e-08,7.95723083664515e-09,2003,"tags=30%, list=12%, signal=27%","51514/54443/3624/983/9134/991/1063/57405/9787/5347/990/6790/6241/699/57082/4582/83540/2146/1111/221150/6491/9319/10403/11130/891/7272/1062/90381/641/9928/9735/5885/55143/9184/55055/10537/79915/9212/220134/29980/348654/8317/1017/5591/79035/5933/332/898/27085/672/5889/8870/163786/5721/1029/595/4085/144455/9700/54908/6597/50484/6240/26271/86/5720/4683/51360/55920/79184/55159/11065/4193/58493/580/9088/147841/63967/7027/51529/1019/3306/10197/2068/29086/23560/51143/80279/51451/11073/994/4998/23476/10459"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",91,0.6556935749813,2.32677343491736,1.50553202137794e-10,1.46992499420567e-08,1.03789893403599e-08,2003,"tags=41%, list=12%, signal=36%","991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/5885/55143/9184/55055/142/9212/220134/348654/332/4085/9700/54908/26271/4683/25913/147841/2072/51143/55226/51451/54552/8260/10459"
"GO:0034502","GO:0034502","protein localization to chromosome",114,0.607824185248697,2.22482482964008,1.75240089911497e-10,1.68422155163377e-08,1.18921153120861e-08,2723,"tags=39%, list=16%, signal=33%","983/5347/57082/2146/7272/8365/9735/5885/51176/9184/121504/3012/55055/142/9212/84515/5591/8970/23613/27085/1058/8335/55656/1457/8294/3014/83695/54908/9555/2099/4683/7443/55920/8368/283489/11073/54552/54069/51588/55166/83903/78996/7518/6502/1200"
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation",56,0.733272489297329,2.35660867590671,1.83373144631142e-10,1.73527417327101e-08,1.22525926274995e-08,1213,"tags=46%, list=7%, signal=43%","983/991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/5885/55143/9184/55055/9212/220134/348654/332/4085/54908/26271"
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling",47,0.75825337946262,2.39159990353143,2.00612544390955e-10,1.81465847139525e-08,1.28131169993356e-08,2003,"tags=57%, list=12%, signal=51%","991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/55143/9184/55055/9212/220134/348654/332/4085/54908/147841/51143/51451/10459"
"GO:0071173","GO:0071173","spindle assembly checkpoint signaling",47,0.75825337946262,2.39159990353143,2.00612544390955e-10,1.81465847139525e-08,1.28131169993356e-08,2003,"tags=57%, list=12%, signal=51%","991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/55143/9184/55055/9212/220134/348654/332/4085/54908/147841/51143/51451/10459"
"GO:0071174","GO:0071174","mitotic spindle checkpoint signaling",47,0.75825337946262,2.39159990353143,2.00612544390955e-10,1.81465847139525e-08,1.28131169993356e-08,2003,"tags=57%, list=12%, signal=51%","991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/55143/9184/55055/9212/220134/348654/332/4085/54908/147841/51143/51451/10459"
"GO:0044839","GO:0044839","cell cycle G2/M phase transition",156,0.564107778100799,2.15658511255486,2.78491408807555e-10,2.48260964576127e-08,1.75294516054916e-08,1959,"tags=37%, list=11%, signal=33%","51514/983/991/9133/1063/5347/990/6790/9833/2305/890/1111/10403/891/90381/641/9928/5885/79915/9212/29980/8317/1017/79035/332/7319/672/51400/5889/8870/805/595/84930/9555/50484/6240/6873/26271/4683/51360/55920/79184/11200/58493/580/9088/63967/1019/3306/29086/23560/80279/51451/11073/22809/994/4998/23476"
"GO:0031577","GO:0031577","spindle checkpoint signaling",48,0.751420790996821,2.37193269779111,3.25523497487619e-10,2.86042147578049e-08,2.01971421147957e-08,2003,"tags=56%, list=12%, signal=50%","991/1063/57405/5347/699/57082/83540/221150/9319/10403/11130/891/7272/9735/55143/9184/55055/9212/220134/348654/332/4085/54908/147841/51143/51451/10459"
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition",170,0.54955768645767,2.13027591728219,3.47669029975139e-10,3.01198901884096e-08,2.12673449618595e-08,2003,"tags=35%, list=12%, signal=32%","51514/3624/983/991/1063/57405/5347/990/699/57082/4582/83540/2146/1111/221150/9319/10403/11130/891/7272/90381/641/9735/5885/55143/9184/55055/9212/220134/29980/348654/1017/5591/79035/5933/332/672/8870/595/4085/144455/54908/26271/4683/51360/79184/55159/58493/580/9088/147841/63967/29086/23560/51143/80279/51451/11073/4998/10459"
"GO:0150063","GO:0150063","visual system development",413,-0.468760186283045,-1.8860341037507,4.04388727395655e-10,3.45471536418149e-08,2.43933901934864e-08,2263,"tags=24%, list=13%, signal=22%","10319/1969/182/157506/27151/6103/775/6497/6654/4853/493/161742/1028/10763/2321/7482/23554/57030/4628/28514/65084/4041/4088/7021/57728/1813/7291/22899/362/94/285590/221935/3913/652/7275/10218/5159/51057/4094/2047/654/1545/116039/50937/284217/718/8829/11145/5915/2195/64805/8076/170692/3791/4774/2823/468/7068/7855/220/6935/5629/196740/1641/3725/8864/5176/7431/4286/5797/4211/8736/4916/340273/4212/4081/56999/9839/9314/93986/10252/8854/2353/25945/7111/8322/7048/57381/4781/8842/358/2255/1956/2202/10253/4915/2247/5950/1410/91851"
"GO:0048880","GO:0048880","sensory system development",420,-0.462257769223758,-1.85805494600557,7.13073525261817e-10,6.00837706011704e-08,4.24245330242287e-08,2263,"tags=24%, list=13%, signal=21%","10319/1969/182/157506/27151/6103/775/6497/6654/4853/493/161742/1028/10763/2321/7482/23554/57030/4628/28514/65084/4041/4088/7021/57728/1813/7291/22899/362/94/285590/221935/3913/652/7275/10218/5159/51057/4094/2047/654/1545/116039/50937/284217/718/8829/11145/5915/2195/64805/8076/170692/3791/4774/2823/468/7068/7855/220/6935/5629/196740/1641/3725/8864/5176/10371/7431/4286/5797/4211/8736/4916/340273/4212/4081/56999/9839/9314/93986/10252/8854/2353/25945/7111/8322/7048/57381/4781/8842/358/2255/1956/2202/10253/4915/2247/5950/1410/91851"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle",140,0.568245416383921,2.12701446309555,8.16424953700311e-10,6.78625660839272e-08,4.79170605827522e-08,1959,"tags=38%, list=11%, signal=34%","51514/983/991/1063/5347/990/6790/9833/2305/890/1111/891/90381/641/9928/5885/9212/29980/8317/1017/79035/332/7319/672/51400/5889/8870/805/595/84930/50484/6240/6873/26271/4683/51360/55920/79184/11200/58493/580/9088/63967/1019/3306/29086/23560/80279/51451/11073/994/4998/23476"
"GO:0001654","GO:0001654","eye development",409,-0.466013890310728,-1.87168409645572,8.64877894270192e-10,7.09315190354127e-08,5.00840167264395e-08,2263,"tags=24%, list=13%, signal=21%","10319/1969/182/157506/27151/6103/775/6497/6654/4853/493/161742/1028/10763/2321/7482/23554/57030/4628/28514/65084/4041/4088/7021/57728/1813/7291/22899/362/94/285590/221935/3913/652/7275/10218/5159/51057/4094/2047/654/1545/116039/50937/284217/8829/11145/5915/2195/8076/170692/3791/4774/2823/468/7068/7855/220/6935/5629/196740/1641/3725/8864/5176/7431/4286/5797/4211/8736/4916/340273/4212/4081/56999/9839/9314/93986/10252/8854/2353/25945/7111/8322/7048/57381/4781/8842/358/2255/1956/2202/10253/4915/2247/5950/1410/91851"
"GO:0033002","GO:0033002","muscle cell proliferation",204,-0.547787121195876,-2.05894147622467,1.2424375789111e-09,1.00555704577397e-07,7.10013497311247e-08,2101,"tags=34%, list=12%, signal=30%","6497/6910/27086/2852/3570/2263/4628/93649/657/2006/4313/4856/30008/650/652/6648/5728/4217/5159/205428/348093/3690/5578/1012/2047/2069/7099/283/10413/3084/5136/3776/28984/4208/8490/23414/10203/3725/8837/4889/2260/3248/1906/10891/3082/284/3569/60485/6934/6376/6869/9314/1901/5295/4881/2353/9510/1264/4921/80310/57447/858/3479/2247/347/5468/7049/4969/5950/9370"
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling",119,0.596361147254894,2.19500447092728,1.31437359802083e-09,1.0499625975878e-07,7.41367801152963e-08,1959,"tags=34%, list=11%, signal=31%","51514/983/83990/5347/990/4582/1111/90381/641/79968/8318/25896/5888/83666/29980/1017/8914/5591/675/2177/672/8870/1457/595/146956/151636/3014/83695/4683/51360/9675/79184/55159/11200/580/63967/29086/80279/11073/4998/23476"
"GO:0106106","GO:0106106","cold-induced thermogenesis",151,-0.581843642450159,-2.10135585041591,1.38297776906551e-09,1.07679699462303e-07,7.60315293159798e-08,1630,"tags=26%, list=9%, signal=24%","57406/5746/5334/3033/23090/23175/55366/23228/154/7099/56034/7067/468/9444/5608/4883/8864/57561/249/23135/10891/3397/2180/3910/33/1149/2034/64641/4857/3953/216/5021/857/50486/11096/3952/948/9370/2167"
"GO:0050673","GO:0050673","epithelial cell proliferation",423,-0.458006299426042,-1.8439725791036,1.38206659035165e-09,1.07679699462303e-07,7.60315293159798e-08,2258,"tags=32%, list=13%, signal=28%","51162/3516/6868/2627/3339/11202/55081/7424/1001/6091/151306/4613/23411/1969/6369/182/64332/60675/1823/4853/8600/7538/26051/405/1028/2321/153090/2263/1948/7423/51092/4088/1813/2324/5813/657/6347/3487/374/4163/4856/94/84913/4609/3037/185/54206/3164/652/2138/27152/6489/7075/3690/5578/55366/3357/1012/2069/9420/654/8660/116039/55294/4804/3912/1021/8829/168667/55679/283/3791/92/10413/1960/6776/28984/2173/4208/9270/8324/1601/3202/1950/6935/653/5629/196740/3725/8837/5268/687/5176/64102/2260/6591/2152/5587/5797/79812/3915/9037/3082/3569/60485/130497/6934/2246/6869/2252/9839/10000/7010/93986/8854/947/4781/5764/8626/6387/3481/2255/1910/1956/858/857/3479/3815/3952/2247/5468/7049/2719/6422"
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis",148,-0.588801356696144,-2.12047413365018,1.44398916067116e-09,1.11024716591104e-07,7.83934115385422e-08,1630,"tags=26%, list=9%, signal=24%","57406/5746/5334/3033/23090/23175/55366/23228/154/7099/56034/7067/468/9444/5608/4883/8864/57561/249/23135/10891/3397/2180/3910/33/1149/2034/64641/4857/3953/216/5021/857/50486/11096/3952/948/9370/2167"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle",216,0.504342393361856,1.99799501719731,1.63242836755182e-09,1.23963788750756e-07,8.75295574336426e-08,2003,"tags=31%, list=12%, signal=28%","51514/3624/983/991/1063/57405/5347/990/699/57082/4582/83540/2146/1111/221150/9319/9368/10403/11130/891/7272/90381/641/9735/5885/55143/9184/10040/55055/9212/220134/29980/348654/1017/5591/79035/5933/2177/332/27085/672/8870/595/146956/4085/144455/54908/26271/4683/51360/79184/55159/11200/58493/580/9088/147841/63967/29086/23560/5017/51143/80279/51451/11073/4998/10459"
"GO:0006334","GO:0006334","nucleosome assembly",98,0.623203651316068,2.23960062472462,1.81941614815993e-09,1.36478399113802e-07,9.63659952157623e-08,2830,"tags=43%, list=16%, signal=36%","8358/8342/8357/55723/8343/8352/29028/8351/8356/3018/3009/8339/8365/8349/8968/8208/8354/121504/23234/8341/8970/8347/8355/4171/8294/3014/9555/64754/3148/8348/8368/11177/1616/8353/3010/79903/10036/6749/3005/3007/144108/29855"
"GO:0032200","GO:0032200","telomere organization",175,0.53164643071627,2.06712474959198,2.13237717915869e-09,1.5802713287958e-07,1.11581334701443e-07,3109,"tags=35%, list=18%, signal=29%","8358/9134/8357/8352/8351/8356/9156/5111/641/8365/4751/8968/8354/22948/5888/121504/142/9212/4931/1017/5591/675/5499/79035/898/7203/5889/8607/55505/8355/8294/10576/86/4683/79677/25913/29844/8368/10856/2072/55226/5073/908/54552/1736/23381/10459/55869/8353/23049/6714/286053/10445/64421/51377/11284/9401/84464/7874/7157/5976"
